"hasfix","satellitesused","date","time","lat","lon","altitude","course","speedkmhr","humidity","temperature","bat"
true,14,"200823","004634","3443.0293N","9216.7275W",102.30,272.13,28.72,54.76,32.55,3.76
true,14,"200823","004635","3443.0294N","9216.7331W",103.90,272.40,29.48,55.18,32.48,3.76
true,14,"200823","004636","3443.0297N","9216.7386W",105.10,273.62,29.11,55.14,32.40,3.76
true,14,"200823","004637","3443.0302N","9216.7441W",106.90,274.41,29.13,55.08,32.39,3.76
true,14,"200823","004638","3443.0303N","9216.7497W",108.20,274.21,28.19,55.10,32.39,3.76
true,14,"200823","004639","3443.0307N","9216.7547W",109.20,273.02,27.13,54.94,32.42,3.76
true,14,"200823","004640","3443.0309N","9216.7593W",110.50,272.28,23.35,54.89,32.43,3.76
true,14,"200823","004641","3443.0311N","9216.7635W",111.10,273.26,22.93,54.71,32.45,3.76
true,14,"200823","004642","3443.0311N","9216.7674W",111.80,269.85,22.63,54.69,32.47,3.76
true,14,"200823","004643","3443.0312N","9216.7715W",112.60,272.71,23.37,54.62,32.51,3.76
true,14,"200823","004644","3443.0314N","9216.7757W",113.20,274.09,23.69,54.51,32.53,3.76
true,14,"200823","004645","3443.0318N","9216.7801W",113.70,273.39,25.76,54.55,32.56,3.76
true,14,"200823","004646","3443.0319N","9216.7847W",114.00,271.28,25.87,54.38,32.57,3.76
true,14,"200823","004647","3443.0318N","9216.7894W",114.30,268.39,26.82,54.47,32.58,3.76
true,14,"200823","004648","3443.0314N","9216.7938W",114.10,267.46,25.82,54.46,32.58,3.76
true,14,"200823","004649","3443.0313N","9216.7980W",113.70,266.74,23.82,54.25,32.59,3.76
true,14,"200823","004650","3443.0311N","9216.8021W",113.20,265.45,22.91,54.26,32.62,3.76
true,14,"200823","004651","3443.0312N","9216.8061W",112.50,268.07,22.17,54.25,32.63,3.76
true,14,"200823","004652","3443.0311N","9216.8099W",112.20,268.94,21.22,54.12,32.63,3.76
true,14,"200823","004653","3443.0311N","9216.8132W",111.70,271.28,19.96,54.31,32.62,3.76
true,14,"200823","004654","3443.0313N","9216.8164W",111.60,272.26,18.11,54.25,32.62,3.76
true,14,"200823","004655","3443.0315N","9216.8195W",111.50,274.45,16.08,54.35,32.61,3.76
true,14,"200823","004656","3443.0317N","9216.8222W",111.80,274.63,14.39,54.41,32.59,3.76
true,13,"200823","004657","3443.0319N","9216.8246W",112.00,273.93,11.78,54.23,32.59,3.76
true,13,"200823","004658","3443.0319N","9216.8266W",111.50,272.15,8.72,54.27,32.60,3.76
true,13,"200823","004659","3443.0319N","9216.8279W",111.50,272.15,5.39,54.50,32.61,3.76
true,13,"200823","004700","3443.0317N","9216.8288W",111.80,272.15,3.32,54.85,32.63,3.76
true,13,"200823","004701","3443.0317N","9216.8291W",111.80,272.15,0.02,54.65,32.64,3.76
true,13,"200823","004702","3443.0316N","9216.8289W",111.50,272.15,0.06,54.69,32.66,3.76
true,13,"200823","004703","3443.0315N","9216.8287W",111.20,272.15,0.06,54.56,32.69,3.76
true,13,"200823","004704","3443.0315N","9216.8287W",110.90,272.15,0.02,54.61,32.71,3.76
true,13,"200823","004705","3443.0315N","9216.8287W",111.20,272.15,0.04,54.55,32.72,3.76
true,13,"200823","004706","3443.0315N","9216.8287W",111.10,272.15,0.06,54.55,32.73,3.76
true,13,"200823","004707","3443.0314N","9216.8288W",111.00,272.15,0.41,54.32,32.74,3.76
true,13,"200823","004708","3443.0308N","9216.8300W",110.70,246.46,6.93,54.30,32.75,3.76
true,13,"200823","004709","3443.0298N","9216.8315W",110.40,230.74,12.09,53.84,32.80,3.76
true,13,"200823","004710","3443.0279N","9216.8330W",110.00,207.64,15.87,53.62,32.87,3.76
true,13,"200823","004711","3443.0250N","9216.8343W",109.60,195.82,21.61,53.46,32.93,3.76
true,13,"200823","004712","3443.0211N","9216.8349W",108.90,183.62,26.48,53.56,32.95,3.76
true,13,"200823","004713","3443.0167N","9216.8351W",108.40,178.13,29.32,53.42,32.98,3.76
true,13,"200823","004714","3443.0119N","9216.8350W",107.80,175.98,32.28,53.30,32.97,3.76
true,13,"200823","004715","3443.0069N","9216.8346W",107.10,175.78,33.37,53.31,32.97,3.76
true,13,"200823","004716","3443.0018N","9216.8341W",106.40,174.97,33.69,53.58,32.94,3.76
true,13,"200823","004717","3442.9972N","9216.8335W",105.90,174.85,32.89,53.57,32.93,3.76
true,13,"200823","004718","3442.9922N","9216.8328W",105.10,175.32,32.48,53.68,32.92,3.76
true,13,"200823","004719","3442.9873N","9216.8322W",104.20,176.64,29.50,53.79,32.91,3.76
true,13,"200823","004720","3442.9829N","9216.8323W",103.50,181.72,26.43,53.94,32.87,3.76
true,13,"200823","004721","3442.9793N","9216.8328W",102.80,189.07,23.09,54.14,32.87,3.76
true,13,"200823","004722","3442.9764N","9216.8343W",102.30,198.50,21.26,53.94,32.88,3.76
true,13,"200823","004723","3442.9754N","9216.8386W",101.80,244.15,20.87,53.95,32.90,3.76
true,13,"200823","004724","3442.9754N","9216.8434W",100.80,261.19,23.87,53.75,32.91,3.76
true,13,"200823","004725","3442.9757N","9216.8487W",99.80,272.62,28.69,53.67,32.93,3.76
true,13,"200823","004726","3442.9763N","9216.8547W",98.90,272.90,32.87,53.58,32.99,3.76
true,13,"200823","004727","3442.9767N","9216.8612W",97.80,270.81,34.98,53.67,33.01,3.76
true,14,"200823","004728","3442.9772N","9216.8681W",96.50,271.00,35.61,53.28,33.06,3.76
true,13,"200823","004729","3442.9777N","9216.8749W",95.20,271.11,35.67,53.22,33.08,3.76
true,14,"200823","004730","3442.9781N","9216.8814W",94.10,272.25,34.02,53.02,33.11,3.76
true,14,"200823","004731","3442.9787N","9216.8876W",93.00,273.81,31.95,52.74,33.13,3.76
true,14,"200823","004732","3442.9792N","9216.8932W",91.70,273.33,30.00,52.66,33.13,3.76
true,14,"200823","004733","3442.9798N","9216.8987W",90.80,274.15,29.21,52.91,33.14,3.76
true,14,"200823","004734","3442.9803N","9216.9040W",90.00,274.78,28.24,53.41,33.08,3.76
true,13,"200823","004735","3442.9805N","9216.9092W",89.30,274.15,27.87,53.54,32.98,3.76
true,13,"200823","004736","3442.9809N","9216.9145W",89.00,273.25,28.54,53.85,32.94,3.76
true,13,"200823","004737","3442.9815N","9216.9197W",88.90,273.08,28.09,54.09,32.90,3.76
true,13,"200823","004738","3442.9820N","9216.9251W",88.70,273.69,28.17,54.31,32.85,3.76
true,13,"200823","004739","3442.9824N","9216.9304W",88.50,273.35,28.52,54.46,32.82,3.76
true,13,"200823","004740","3442.9828N","9216.9356W",88.20,275.10,28.06,54.57,32.79,3.76
true,13,"200823","004741","3442.9830N","9216.9409W",87.90,273.66,27.17,54.71,32.73,3.76
true,13,"200823","004742","3442.9831N","9216.9451W",87.60,272.83,21.63,54.89,32.69,3.76
true,13,"200823","004743","3442.9832N","9216.9482W",87.70,272.82,14.43,54.89,32.66,3.76
true,13,"200823","004744","3442.9832N","9216.9500W",87.70,272.47,9.17,54.77,32.65,3.76
true,13,"200823","004745","3442.9834N","9216.9515W",88.10,268.57,8.22,54.68,32.63,3.76
true,13,"200823","004746","3442.9836N","9216.9534W",88.30,274.15,11.61,54.93,32.60,3.76
true,13,"200823","004747","3442.9837N","9216.9558W",88.30,277.78,14.91,55.10,32.58,3.76
true,13,"200823","004748","3442.9833N","9216.9589W",88.10,275.44,18.17,55.12,32.56,3.76
true,13,"200823","004749","3442.9840N","9216.9621W",88.30,277.30,20.89,55.16,32.53,3.76
true,13,"200823","004750","3442.9845N","9216.9656W",87.80,274.25,22.13,55.21,32.51,3.76
true,13,"200823","004751","3442.9848N","9216.9692W",87.60,273.81,21.26,55.09,32.52,3.76
true,12,"200823","004752","3442.9842N","9216.9729W",87.50,271.98,18.59,54.98,32.54,3.76
true,13,"200823","004753","3442.9843N","9216.9756W",87.20,271.80,12.26,54.82,32.56,3.76
true,13,"200823","004754","3442.9843N","9216.9772W",87.30,270.96,8.41,55.04,32.62,3.76
true,13,"200823","004755","3442.9847N","9216.9787W",87.70,276.10,9.28,55.16,32.64,3.76
true,13,"200823","004756","3442.9851N","9216.9807W",88.40,273.70,13.76,55.05,32.62,3.76
true,13,"200823","004757","3442.9854N","9216.9836W",88.90,272.21,17.82,55.04,32.61,3.76
true,13,"200823","004758","3442.9853N","9216.9872W",89.30,273.58,21.45,54.87,32.61,3.76
true,13,"200823","004759","3442.9853N","9216.9915W",89.40,272.48,24.69,55.04,32.57,3.76
true,13,"200823","004800","3442.9856N","9216.9962W",89.30,272.66,27.71,55.43,32.51,3.76
true,13,"200823","004801","3442.9861N","9217.0013W",88.60,274.19,29.34,55.57,32.40,3.75
true,13,"200823","004802","3442.9864N","9217.0066W",88.30,272.92,30.09,55.57,32.39,3.76
true,13,"200823","004803","3442.9866N","9217.0123W",89.00,272.60,32.13,55.44,32.37,3.76
true,12,"200823","004804","3442.9868N","9217.0183W",90.50,272.91,32.85,55.30,32.35,3.76
true,13,"200823","004805","3442.9875N","9217.0242W",90.60,273.05,32.80,55.64,32.28,3.76
true,13,"200823","004806","3442.9878N","9217.0301W",90.70,272.41,31.87,56.21,32.15,3.76
true,13,"200823","004807","3442.9881N","9217.0359W",90.70,272.20,31.41,56.32,32.09,3.76
true,13,"200823","004808","3442.9886N","9217.0414W",90.60,272.90,29.93,57.21,31.97,3.76
true,13,"200823","004809","3442.9891N","9217.0467W",90.60,274.46,29.80,57.67,31.83,3.76
true,13,"200823","004810","3442.9897N","9217.0519W",90.80,272.67,28.95,58.23,31.72,3.76
true,13,"200823","004811","3442.9899N","9217.0572W",90.50,271.47,29.84,57.85,31.67,3.76
true,13,"200823","004812","3442.9902N","9217.0627W",90.60,271.84,30.26,58.54,31.67,3.76
true,13,"200823","004813","3442.9903N","9217.0683W",90.50,272.03,31.72,58.84,31.59,3.76
true,13,"200823","004814","3442.9905N","9217.0740W",90.50,272.24,31.34,59.29,31.54,3.75
true,13,"200823","004815","3442.9907N","9217.0793W",89.60,272.97,30.15,59.01,31.51,3.76
true,12,"200823","004816","3442.9907N","9217.0849W",89.40,270.50,30.76,58.82,31.48,3.76
true,13,"200823","004817","3442.9905N","9217.0902W",89.00,271.05,29.61,58.94,31.47,3.75
true,12,"200823","004818","3442.9905N","9217.0957W",89.30,272.80,29.56,58.44,31.51,3.76
true,12,"200823","004819","3442.9902N","9217.1012W",89.40,272.12,30.54,58.04,31.55,3.76
true,12,"200823","004820","3442.9901N","9217.1068W",89.60,271.00,29.95,57.94,31.53,3.76
true,12,"200823","004821","3442.9902N","9217.1118W",89.40,272.24,26.28,58.02,31.53,3.76
true,11,"200823","004822","3442.9901N","9217.1160W",89.20,270.60,19.32,57.85,31.53,3.76
true,11,"200823","004823","3442.9902N","9217.1182W",89.40,274.20,10.22,57.89,31.54,3.75
true,11,"200823","004824","3442.9903N","9217.1189W",89.10,274.20,0.33,57.86,31.56,3.76
true,11,"200823","004825","3442.9903N","9217.1196W",89.30,274.20,0.44,58.67,31.57,3.76
true,11,"200823","004826","3442.9903N","9217.1210W",89.30,272.55,10.04,58.12,31.58,3.75
true,11,"200823","004827","3442.9904N","9217.1234W",89.10,273.76,14.78,57.80,31.59,3.76
true,11,"200823","004828","3442.9904N","9217.1265W",89.00,271.18,18.69,57.88,31.61,3.75
true,11,"200823","004829","3442.9904N","9217.1302W",88.20,271.36,21.43,58.17,31.62,3.76
true,11,"200823","004830","3442.9907N","9217.1345W",88.90,271.29,25.11,58.48,31.61,3.76
true,11,"200823","004831","3442.9908N","9217.1391W",88.70,272.68,25.54,58.08,31.57,3.76
true,11,"200823","004832","3442.9910N","9217.1434W",88.40,271.79,22.35,57.95,31.57,3.75
true,11,"200823","004833","3442.9911N","9217.1472W",88.30,272.00,20.26,57.76,31.57,3.76
true,11,"200823","004834","3442.9912N","9217.1510W",88.20,272.70,21.54,57.62,31.58,3.75
true,11,"200823","004835","3442.9915N","9217.1552W",89.20,273.59,23.21,57.56,31.60,3.76
true,11,"200823","004836","3442.9917N","9217.1597W",88.90,272.56,25.39,57.66,31.64,3.76
true,11,"200823","004837","3442.9918N","9217.1645W",88.90,273.84,26.08,57.57,31.67,3.76
true,11,"200823","004838","3442.9921N","9217.1694W",88.80,274.23,26.63,57.46,31.72,3.76
true,11,"200823","004839","3442.9921N","9217.1745W",88.70,271.33,28.41,57.33,31.79,3.76
true,11,"200823","004840","3442.9922N","9217.1799W",88.60,272.36,29.41,56.94,31.86,3.76
true,11,"200823","004841","3442.9925N","9217.1853W",88.30,274.99,30.39,56.91,31.89,3.76
true,11,"200823","004842","3442.9927N","9217.1910W",88.10,272.15,31.21,56.83,31.91,3.76
true,11,"200823","004843","3442.9928N","9217.1968W",88.50,271.24,31.60,56.76,31.95,3.76
true,11,"200823","004844","3442.9929N","9217.2026W",89.00,271.93,31.22,56.81,31.96,3.76
true,11,"200823","004845","3442.9930N","9217.2084W",89.30,272.07,32.00,56.77,31.94,3.76
true,11,"200823","004846","3442.9934N","9217.2143W",90.80,271.97,31.87,56.66,31.94,3.76
true,11,"200823","004847","3442.9937N","9217.2198W",91.10,274.21,29.69,56.50,31.92,3.76
true,10,"200823","004848","3442.9939N","9217.2252W",91.30,271.92,29.61,56.58,31.87,3.75
true,10,"200823","004849","3442.9940N","9217.2306W",91.70,271.78,29.59,56.52,31.85,3.76
true,10,"200823","004850","3442.9941N","9217.2357W",92.10,270.76,28.54,56.47,31.83,3.76
true,11,"200823","004851","3442.9942N","9217.2407W",92.40,269.37,26.87,56.44,31.82,3.76
true,12,"200823","004852","3442.9943N","9217.2442W",92.10,268.62,23.19,56.46,31.82,3.76
true,12,"200823","004853","3442.9940N","9217.2475W",92.80,268.30,20.82,56.48,31.81,3.76
true,12,"200823","004854","3442.9938N","9217.2508W",93.20,270.13,18.39,56.46,31.81,3.76
true,12,"200823","004855","3442.9936N","9217.2537W",93.90,270.98,15.04,56.57,31.81,3.76
true,12,"200823","004856","3442.9937N","9217.2560W",94.20,272.16,11.98,56.51,31.81,3.75
true,11,"200823","004857","3442.9938N","9217.2583W",94.40,273.03,12.02,56.37,31.82,3.76
true,11,"200823","004858","3442.9938N","9217.2606W",94.60,268.15,13.15,56.22,31.82,3.75
true,11,"200823","004859","3442.9937N","9217.2631W",94.80,270.87,14.39,56.34,31.82,3.75
true,11,"200823","004900","3442.9938N","9217.2661W",95.10,273.06,17.54,56.28,31.82,3.76
true,11,"200823","004901","3442.9941N","9217.2695W",95.30,274.81,20.21,56.21,31.85,3.76
true,11,"200823","004902","3442.9942N","9217.2735W",95.60,274.81,22.22,56.11,31.86,3.76
true,11,"200823","004903","3442.9944N","9217.2776W",95.90,273.83,22.69,56.09,31.88,3.75
true,11,"200823","004904","3442.9946N","9217.2814W",96.20,272.31,20.09,55.93,31.91,3.76
true,11,"200823","004905","3442.9949N","9217.2848W",96.60,273.05,17.52,55.98,31.95,3.76
true,11,"200823","004906","3442.9950N","9217.2876W",96.80,271.05,14.48,55.93,31.98,3.76
true,11,"200823","004907","3442.9952N","9217.2900W",97.00,278.09,11.70,55.90,32.00,3.76
true,11,"200823","004908","3442.9958N","9217.2919W",97.40,296.27,11.39,55.58,32.04,3.76
true,11,"200823","004909","3442.9970N","9217.2937W",97.70,315.88,13.80,55.50,32.07,3.76
true,11,"200823","004910","3442.9992N","9217.2949W",98.20,340.07,15.61,55.28,32.09,3.76
true,11,"200823","004911","3443.0020N","9217.2954W",98.50,352.86,19.04,55.26,32.11,3.76
true,11,"200823","004912","3443.0054N","9217.2954W",98.80,1.85,22.19,55.23,32.11,3.76
true,11,"200823","004913","3443.0091N","9217.2953W",99.00,359.71,24.89,55.20,32.14,3.76
true,11,"200823","004914","3443.0131N","9217.2952W",99.30,1.35,27.30,55.07,32.17,3.76
true,11,"200823","004915","3443.0175N","9217.2948W",99.50,2.92,29.76,55.13,32.20,3.76
true,11,"200823","004916","3443.0220N","9217.2943W",99.60,6.08,29.61,55.28,32.19,3.76
true,11,"200823","004917","3443.0263N","9217.2936W",99.90,6.75,28.24,55.16,32.17,3.76
true,11,"200823","004918","3443.0306N","9217.2932W",100.00,2.83,28.17,55.04,32.14,3.75
true,11,"200823","004919","3443.0351N","9217.2929W",100.20,1.48,28.54,54.97,32.14,3.75
true,11,"200823","004920","3443.0397N","9217.2924W",100.20,3.14,30.24,54.95,32.14,3.76
true,11,"200823","004921","3443.0444N","9217.2920W",100.10,3.77,30.76,54.73,32.16,3.76
true,11,"200823","004922","3443.0491N","9217.2916W",100.10,3.14,31.87,54.75,32.16,3.76
true,11,"200823","004923","3443.0540N","9217.2911W",100.20,3.87,32.69,54.88,32.14,3.76
true,11,"200823","004924","3443.0590N","9217.2908W",100.40,2.05,32.71,55.14,32.12,3.75
true,11,"200823","004925","3443.0640N","9217.2904W",100.50,2.75,32.76,55.02,32.08,3.76
true,11,"200823","004926","3443.0688N","9217.2900W",100.60,1.68,31.39,55.17,32.06,3.76
true,11,"200823","004927","3443.0735N","9217.2896W",100.60,3.69,30.41,55.18,32.05,3.76
true,11,"200823","004928","3443.0778N","9217.2890W",100.80,4.01,28.98,55.26,32.03,3.76
true,11,"200823","004929","3443.0820N","9217.2885W",100.80,6.31,27.89,55.55,32.04,3.75
true,10,"200823","004930","3443.0860N","9217.2884W",100.70,3.03,25.80,55.58,32.01,3.76
true,11,"200823","004931","3443.0898N","9217.2880W",100.70,4.17,25.72,55.58,31.96,3.76
true,11,"200823","004932","3443.0936N","9217.2877W",100.70,3.43,25.76,55.76,31.92,3.76
true,11,"200823","004933","3443.0976N","9217.2873W",100.60,2.21,26.48,55.69,31.88,3.76
true,11,"200823","004934","3443.1017N","9217.2870W",100.40,3.18,27.30,55.69,31.87,3.76
true,11,"200823","004935","3443.1059N","9217.2867W",100.20,1.89,28.35,55.86,31.88,3.76
true,11,"200823","004936","3443.1103N","9217.2864W",100.00,2.71,29.47,56.03,31.87,3.76
true,11,"200823","004937","3443.1148N","9217.2861W",99.80,2.89,30.50,55.96,31.87,3.75
true,11,"200823","004938","3443.1195N","9217.2859W",99.40,3.32,31.48,55.95,31.85,3.76
true,11,"200823","004939","3443.1243N","9217.2857W",98.90,2.67,32.30,55.97,31.86,3.76
true,11,"200823","004940","3443.1291N","9217.2856W",98.80,1.72,31.84,56.19,31.88,3.76
true,11,"200823","004941","3443.1339N","9217.2853W",98.50,2.98,31.39,56.16,31.90,3.75
true,11,"200823","004942","3443.1385N","9217.2851W",98.10,3.23,30.35,56.30,31.89,3.76
true,11,"200823","004943","3443.1430N","9217.2847W",98.00,3.72,29.78,56.44,31.85,3.75
true,11,"200823","004944","3443.1475N","9217.2844W",97.60,2.08,29.28,56.47,31.85,3.75
true,11,"200823","004945","3443.1519N","9217.2843W",97.50,1.53,29.41,56.90,31.87,3.76
true,11,"200823","004946","3443.1564N","9217.2841W",97.40,2.53,30.48,57.06,31.83,3.76
true,11,"200823","004947","3443.1610N","9217.2837W",97.10,3.58,30.45,57.03,31.81,3.75
true,11,"200823","004948","3443.1656N","9217.2834W",96.90,2.28,30.95,57.21,31.79,3.75
true,11,"200823","004949","3443.1704N","9217.2831W",96.50,3.31,31.82,57.26,31.78,3.76
true,11,"200823","004950","3443.1754N","9217.2828W",96.10,2.28,32.93,57.11,31.78,3.76
true,11,"200823","004951","3443.1805N","9217.2826W",95.70,2.38,34.24,57.11,31.74,3.76
true,11,"200823","004952","3443.1856N","9217.2823W",95.40,3.21,34.28,57.37,31.71,3.76
true,11,"200823","004953","3443.1907N","9217.2820W",95.10,3.98,34.17,57.50,31.66,3.76
true,11,"200823","004954","3443.1958N","9217.2816W",94.90,4.53,34.15,57.70,31.64,3.76
true,11,"200823","004955","3443.2008N","9217.2812W",95.20,3.73,33.24,57.81,31.63,3.76
true,11,"200823","004956","3443.2056N","9217.2808W",95.00,6.13,31.15,57.53,31.63,3.76
true,11,"200823","004957","3443.2100N","9217.2803W",94.80,5.25,29.04,57.58,31.63,3.75
true,12,"200823","004958","3443.2142N","9217.2799W",94.70,5.76,27.65,57.58,31.62,3.76
true,12,"200823","004959","3443.2180N","9217.2794W",94.80,6.22,25.56,57.65,31.61,3.76
true,11,"200823","005000","3443.2217N","9217.2787W",94.80,10.15,24.52,57.64,31.60,3.75
true,11,"200823","005001","3443.2250N","9217.2776W",94.60,18.30,24.58,57.47,31.63,3.76
true,11,"200823","005002","3443.2283N","9217.2756W",94.60,29.23,24.63,57.48,31.64,3.76
true,11,"200823","005003","3443.2313N","9217.2732W",94.60,35.47,24.30,57.27,31.67,3.76
true,12,"200823","005004","3443.2339N","9217.2699W",94.60,46.25,25.41,57.30,31.69,3.76
true,13,"200823","005005","3443.2361N","9217.2657W",94.00,48.69,24.80,57.03,31.73,3.76
true,13,"200823","005006","3443.2383N","9217.2623W",93.30,50.84,23.82,56.81,31.80,3.76
true,13,"200823","005007","3443.2406N","9217.2592W",92.50,46.78,23.87,56.79,31.81,3.76
true,13,"200823","005008","3443.2432N","9217.2563W",92.30,40.25,24.63,56.69,31.83,3.76
true,13,"200823","005009","3443.2462N","9217.2540W",91.80,32.08,24.74,56.58,31.85,3.76
true,13,"200823","005010","3443.2498N","9217.2515W",90.90,24.19,27.22,56.88,31.89,3.75
true,13,"200823","005011","3443.2541N","9217.2503W",90.20,15.15,27.67,56.64,31.91,3.75
true,13,"200823","005012","3443.2588N","9217.2497W",89.60,5.37,29.74,56.62,31.91,3.76
true,13,"200823","005013","3443.2635N","9217.2495W",89.40,2.26,31.56,56.53,31.93,3.76
true,13,"200823","005014","3443.2683N","9217.2497W",89.10,2.03,32.63,56.51,31.94,3.76
true,13,"200823","005015","3443.2733N","9217.2498W",88.50,1.68,32.08,56.32,31.98,3.76
true,13,"200823","005016","3443.2784N","9217.2498W",88.50,0.20,32.13,56.20,32.01,3.76
true,12,"200823","005017","3443.2831N","9217.2500W",88.90,0.51,30.37,56.18,32.02,3.76
true,12,"200823","005018","3443.2876N","9217.2500W",89.00,2.89,28.69,56.13,32.04,3.76
true,13,"200823","005019","3443.2918N","9217.2498W",88.80,3.66,27.34,55.92,32.07,3.76
true,12,"200823","005020","3443.2958N","9217.2494W",88.80,3.12,25.19,55.88,32.11,3.76
true,12,"200823","005021","3443.2991N","9217.2491W",88.70,3.01,21.46,55.77,32.20,3.76
true,12,"200823","005022","3443.3020N","9217.2487W",88.60,5.27,17.48,55.60,32.23,3.76
true,12,"200823","005023","3443.3035N","9217.2484W",89.10,0.78,10.13,55.43,32.28,3.76
true,12,"200823","005024","3443.3044N","9217.2484W",89.30,0.78,4.44,55.30,32.30,3.76
true,12,"200823","005025","3443.3049N","9217.2485W",89.40,0.78,3.65,55.24,32.32,3.76
true,12,"200823","005026","3443.3056N","9217.2487W",89.50,343.80,5.63,55.02,32.33,3.76
true,12,"200823","005027","3443.3067N","9217.2492W",89.70,330.85,9.32,55.10,32.33,3.75
true,12,"200823","005028","3443.3080N","9217.2506W",89.70,313.57,13.35,55.10,32.36,3.76
true,12,"200823","005029","3443.3094N","9217.2532W",89.80,299.78,17.85,54.97,32.37,3.75
true,12,"200823","005030","3443.3099N","9217.2570W",89.70,283.98,22.65,54.84,32.37,3.75
true,12,"200823","005031","3443.3107N","9217.2628W",90.10,277.62,27.32,54.86,32.35,3.76
true,12,"200823","005032","3443.3110N","9217.2684W",90.10,274.10,31.02,54.76,32.35,3.76
true,13,"200823","005033","3443.3115N","9217.2747W",89.10,273.00,32.98,54.61,32.35,3.76
true,13,"200823","005034","3443.3118N","9217.2813W",88.90,272.60,34.63,54.71,32.36,3.76
true,13,"200823","005035","3443.3119N","9217.2879W",88.80,271.97,35.39,54.70,32.36,3.76
true,12,"200823","005036","3443.3120N","9217.2947W",88.80,272.88,36.41,54.49,32.37,3.76
true,12,"200823","005037","3443.3127N","9217.3021W",89.90,272.27,37.65,54.52,32.36,3.76
true,12,"200823","005038","3443.3123N","9217.3105W",89.70,272.10,37.30,54.49,32.36,3.76
true,13,"200823","005039","3443.3136N","9217.3164W",92.10,270.75,35.13,54.41,32.39,3.76
true,13,"200823","005040","3443.3142N","9217.3220W",92.00,271.59,32.89,54.17,32.44,3.76
true,13,"200823","005041","3443.3139N","9217.3277W",92.20,269.81,31.76,54.14,32.47,3.76
true,13,"200823","005042","3443.3130N","9217.3334W",92.20,269.34,29.52,54.29,32.48,3.76
true,11,"200823","005043","3443.3131N","9217.3385W",92.60,272.77,26.61,54.20,32.50,3.75
true,11,"200823","005044","3443.3134N","9217.3432W",92.90,274.46,25.97,54.18,32.51,3.76
true,11,"200823","005045","3443.3136N","9217.3478W",93.20,273.81,24.91,54.00,32.53,3.75
true,12,"200823","005046","3443.3138N","9217.3523W",93.50,272.97,24.82,54.05,32.56,3.76
true,12,"200823","005047","3443.3140N","9217.3568W",93.90,273.92,24.78,54.18,32.56,3.76
true,11,"200823","005048","3443.3142N","9217.3613W",94.20,273.47,24.84,54.11,32.55,3.76
true,11,"200823","005049","3443.3144N","9217.3659W",94.50,275.65,25.32,54.20,32.53,3.76
true,11,"200823","005050","3443.3145N","9217.3703W",94.80,270.77,24.06,54.10,32.55,3.75
true,11,"200823","005051","3443.3145N","9217.3749W",95.20,270.07,25.48,54.28,32.56,3.76
true,11,"200823","005052","3443.3145N","9217.3794W",95.60,271.68,23.89,54.28,32.56,3.75
true,11,"200823","005053","3443.3147N","9217.3829W",95.90,273.11,18.45,54.11,32.55,3.76
true,11,"200823","005054","3443.3147N","9217.3859W",96.30,271.73,15.26,54.22,32.54,3.76
true,11,"200823","005055","3443.3146N","9217.3877W",96.70,267.37,9.82,54.24,32.54,3.75
true,11,"200823","005056","3443.3144N","9217.3874W",96.20,267.37,4.67,54.21,32.55,3.75
true,11,"200823","005057","3443.3143N","9217.3880W",96.50,267.37,2.91,54.19,32.55,3.75
true,11,"200823","005058","3443.3144N","9217.3880W",96.80,267.37,0.06,54.30,32.56,3.76
true,11,"200823","005059","3443.3146N","9217.3876W",96.50,267.37,0.11,54.25,32.57,3.76
true,11,"200823","005100","3443.3146N","9217.3879W",96.30,267.37,0.06,54.16,32.58,3.76
true,11,"200823","005101","3443.3145N","9217.3885W",96.20,267.37,0.19,54.13,32.57,3.76
true,11,"200823","005102","3443.3147N","9217.3889W",96.20,277.71,8.09,54.30,32.54,3.76
true,11,"200823","005103","3443.3149N","9217.3912W",96.20,274.38,11.65,54.41,32.51,3.76
true,11,"200823","005104","3443.3149N","9217.3942W",96.20,270.75,17.56,54.38,32.49,3.75
true,11,"200823","005105","3443.3152N","9217.3980W",96.20,275.36,21.95,54.51,32.48,3.75
true,11,"200823","005106","3443.3155N","9217.4022W",96.30,276.18,23.19,54.59,32.44,3.76
true,11,"200823","005107","3443.3157N","9217.4068W",96.50,274.35,25.24,54.54,32.43,3.76
true,11,"200823","005108","3443.3158N","9217.4121W",96.60,273.15,28.82,54.96,32.39,3.76
true,11,"200823","005109","3443.3159N","9217.4178W",96.80,274.18,30.39,54.99,32.34,3.76
true,11,"200823","005110","3443.3159N","9217.4235W",96.90,271.93,29.95,54.92,32.30,3.76
true,11,"200823","005111","3443.3161N","9217.4290W",97.00,273.44,29.84,54.83,32.20,3.75
true,11,"200823","005112","3443.3162N","9217.4346W",97.10,273.06,29.32,54.99,32.15,3.76
true,12,"200823","005113","3443.3164N","9217.4413W",97.30,273.14,29.67,55.16,32.07,3.76
true,12,"200823","005114","3443.3163N","9217.4469W",96.50,273.96,29.00,55.45,32.02,3.76
true,12,"200823","005115","3443.3163N","9217.4523W",96.30,271.49,28.13,55.71,31.96,3.76
true,11,"200823","005116","3443.3164N","9217.4574W",96.40,271.31,27.48,55.84,31.89,3.76
true,11,"200823","005117","3443.3165N","9217.4623W",96.50,270.44,26.52,56.19,31.86,3.75
